15:00,3rd Quarter,DAL Cowboys,13,15:00,3rd Quarter,NY Giants,12,-6,-113,+6,-114,48.5,-129,48.5,+100,-360,+260,"
"
15:00,3rd Quarter,DAL Cowboys,13,15:00,3rd Quarter,NY Giants,12,-6,-113,+6,-114,48.5,-129,48.5,+100,-360,+260,"
"
8:47,3rd Quarter,DAL Cowboys,13,8:47,3rd Quarter,NY Giants,12,-4.5,-114,+4.5,-113,44.5,-120,44.5,-107,-295,+225,"
"
8:47,3rd Quarter,DAL Cowboys,13,8:47,3rd Quarter,NY Giants,12,-4.5,-114,+4.5,-113,44.5,-120,44.5,-107,-295,+225,"
"
8:47,3rd Quarter,DAL Cowboys,13,8:47,3rd Quarter,NY Giants,12,-5,-114,+5,-113,44,-115,44,-112,-335,+255,"
"
8:47,3rd Quarter,DAL Cowboys,13,8:47,3rd Quarter,NY Giants,12,-5.5,-109,+5.5,-118,44,-115,44,-112,-360,+260,"
"
8:17,3rd Quarter,DAL Cowboys,13,8:17,3rd Quarter,NY Giants,12,-4.5,-104,+4.5,-124,44,-115,44,-112,-278,+210,"
"
7:47,3rd Quarter,DAL Cowboys,13,7:47,3rd Quarter,NY Giants,12,-7,-117,+7,-110,44.5,-122,44.5,-106,-530,+360,"
"
